page_num,table_index,table_row_index,classification,col_count,col_count_flag,col_00,col_01,col_02,col_03,col_04,col_05,col_06,col_00_raw_repr
4,0,6,ACCEPTED,7,OK,20-034,Co-operative Procurement,Stanley Park Water Supply Tunnel Project,7-Feb-25,AECOM Canada Ltd.,"$ 1 88,906",Yes,'20-034'
4,0,7,ACCEPTED,7,OK,20-034,Co-operative Procurement,"BLANKET PO FOR COGEN ENGINE OIL PURCHASES, PETRO-CAN SENTRON LD5000. TERM: JANUARY 2025 TO DECEMBER 31, 2025.",7-Feb-25,Petro Canada Lubrications Inc.,"$ 1 50,000",Yes,'20-034'
4,0,8,ACCEPTED,7,OK,20-034,Co-operative Procurement,"BLANKET PO FOR ALL COMPRESSOR OIL PURCHASES, PETRO- CAN SENTRON LD5000. TERM: JANUARY 2025 TO DECEMBER 31, 2025.",7-Feb-25,Petro Canada Lubrications Inc.,"$ 1 50,000",Yes,'20-034'
4,0,9,ACCEPTED,7,OK,24-567,SS/NOIC,Maintenance Task Analysis Support,10-Feb-25,MV Reliability Services,"$ 1 37,835",Yes,'24-567'
4,0,10,ACCEPTED,7,OK,24-574,SS/NOIC,Archaeological Consulting Services for the Construction Phase of Hudson Street Forcemain Emergency Replacement,10-Feb-25,ISL Engineering and Land Services Ltd.,"$ 2 10,955",Yes,'24-574'
4,0,11,ACCEPTED,7,OK,24-132,RFP-MA,Engineering Services - Fugitive Emissions - Lulu Island Wastewater Treatment Plant Fugitive Emissions Monitoring,11-Feb-25,"Jacobs Consultancy Canada, Inc. (Jacobs)","$ 2 ,000,000",Yes,'24-132'
4,0,12,ACCEPTED,7,OK,24-132,RFP-MA,Engineering Services - Fugitive Emissions - Lulu Island Wastewater Treatment Plant Fugitive Emissions Monitoring,11-Feb-25,Brown and Caldwell,,Yes,'24-132'
4,0,13,ACCEPTED,7,OK,24-132,RFP-MA,Engineering Services - Fugitive Emissions - Lulu Island Wastewater Treatment Plant Fugitive Emissions Monitoring,11-Feb-25,Stantec Consulting Ltd.,,No,'24-132'
4,0,14,ACCEPTED,7,OK,25-041,SS/NOIC,Community Liaison Services for Coquitlam Water Main project,12-Feb-25,SitePartners,"$ 2 10,840",Yes,'25-041'
4,0,15,ACCEPTED,7,OK,24-534,RFP,Consulting Services for Visitor Use Management Strategy for Regional Parks,13-Feb-25,DJ&A Canada Corp,"$ 1 00,000",Yes,'24-534'
4,0,16,ACCEPTED,7,OK,24-534,RFP,Consulting Services for Visitor Use Management Strategy for Regional Parks,13-Feb-25,E. Lees & Associates Consulting Ltd.,,No,'24-534'
4,0,17,ACCEPTED,7,OK,24-534,RFP,Consulting Services for Visitor Use Management Strategy for Regional Parks,13-Feb-25,RC Strategies Inc.,,No,'24-534'
4,0,18,ACCEPTED,7,OK,24-534,RFP,Consulting Services for Visitor Use Management Strategy for Regional Parks,13-Feb-25,O2 Planning + Design,,No,'24-534'
4,0,19,ACCEPTED,7,OK,24-193,RFP,Operation and Maintenance of the Metro Vancouver Waste-to- Energy Facility,18-Feb-25,Veolia Water Canada Inc.,"$ 2 45,000,000",Yes,'24-193'
4,0,20,ACCEPTED,7,OK,24-193,RFP,Operation and Maintenance of the Metro Vancouver Waste-to- Energy Facility,18-Feb-25,NAES Corporation,,No,'24-193'
4,0,21,ACCEPTED,7,OK,25-063,RFP,Board Governance Review,20-Feb-25,Deloitte LLP,"$ 99,000",Yes,'25-063'
4,0,22,ACCEPTED,7,OK,25-063,RFP,Board Governance Review,20-Feb-25,BDO Canada LLP,,No,'25-063'
4,0,23,ACCEPTED,7,OK,25-063,RFP,Board Governance Review,20-Feb-25,Southern Butler Price LLP,,No,'25-063'
4,0,24,ACCEPTED,7,OK,25-063,RFP,Board Governance Review,20-Feb-25,Strategy Corp,,No,'25-063'
4,0,25,ACCEPTED,7,OK,25-063,RFP,Board Governance Review,20-Feb-25,Watson Board Advisors,,No,'25-063'
4,0,26,ACCEPTED,7,OK,24-532,RFP,Lions Gate Receiving Environment Monitoring Program,21-Feb-25,Hatfield Consultants LLP,"$ 1 ,300,000",Yes,'24-532'
4,0,27,ACCEPTED,7,OK,24-532,RFP,Lions Gate Receiving Environment Monitoring Program,21-Feb-25,LGL Limited,,No,'24-532'
4,0,28,ACCEPTED,7,OK,25-024,RFP,"Planning Services, Rental Housing Blueprint - Phase Two",21-Feb-25,SvN Architects + Planners Inc.,"$ 2 55,000",Yes,'25-024'
4,0,29,ACCEPTED,7,OK,24-533,RFP,Iona Deep Sea Outfall Environment Monitoring Program,25-Feb-25,Hatfield Consultants LLP,"$ 1 ,100,000",Yes,'24-533'
4,0,30,ACCEPTED,7,OK,24-533,RFP,Iona Deep Sea Outfall Environment Monitoring Program,25-Feb-25,LGL Limited,,No,'24-533'
4,0,31,ACCEPTED,7,OK,24-148,ITT,Construction of Annacis Main No.5 South – Contract 4A From River Road and Millar Road to 117B Street and 96th Avenue,26-Feb-25,B&B Heavy Civil Construction Ltd.,"$ 75,000",Yes,'24-148'
4,0,32,ACCEPTED,7,OK,25-031,RFQ,ANM5N - Utility test hole digs for New Westminster section,26-Feb-25,BELPACIFIC EXCAVATING & SHORING,"$ 1 22,197",Yes,'25-031'
4,0,33,ACCEPTED,7,OK,25-031,RFQ,ANM5N - Utility test hole digs for New Westminster section,26-Feb-25,Southwest Contracting,,No,'25-031'
4,0,34,ACCEPTED,7,OK,25-031,RFQ,ANM5N - Utility test hole digs for New Westminster section,26-Feb-25,Quattro Constructors,,No,'25-031'
4,0,35,ACCEPTED,7,OK,25-032,RFQ,ANM5N - Utility test hole digs for Burnaby section,26-Feb-25,BELPACIFIC EXCAVATING & SHORING,"$ 1 05,997",Yes,'25-032'
4,0,36,ACCEPTED,7,OK,25-032,RFQ,ANM5N - Utility test hole digs for Burnaby section,26-Feb-25,Southwest Contracting,,No,'25-032'
4,0,37,ACCEPTED,7,OK,25-032,RFQ,ANM5N - Utility test hole digs for Burnaby section,26-Feb-25,Quattro Constructors,,No,'25-032'
4,0,38,ACCEPTED,7,OK,25-073,RFP,Structural Engineering Services for Campbell Valley Regional Park,26-Feb-25,ISL Engineering and Land Services Ltd.,"$ 1 15,000",Yes,'25-073'
4,0,39,ACCEPTED,7,OK,25-073,RFP,Structural Engineering Services for Campbell Valley Regional Park,26-Feb-25,Parsons Inc.,,No,'25-073'
4,0,40,ACCEPTED,7,OK,25-073,RFP,Structural Engineering Services for Campbell Valley Regional Park,26-Feb-25,Binnie/Entuitive,,No,'25-073'
4,0,41,ACCEPTED,7,OK,24-097,RFP,Supply and Delivery of E-House for Standby Power System for the Iona Island Wastewater Treatment Plant (IIWWTP) Projects,27-Feb-25,RIC Power Corporation,"$ 7 ,309,624",Yes,'24-097'
4,0,42,ACCEPTED,7,OK,24-097,RFP,Supply and Delivery of E-House for Standby Power System for the Iona Island Wastewater Treatment Plant (IIWWTP) Projects,27-Feb-25,Uptime Industrial,,No,'24-097'
4,0,43,ACCEPTED,7,OK,24-097,RFP,Supply and Delivery of E-House for Standby Power System for the Iona Island Wastewater Treatment Plant (IIWWTP) Projects,27-Feb-25,Vanguard Power Ltd.,,No,'24-097'
4,0,44,ACCEPTED,7,OK,24-097,RFP,Supply and Delivery of E-House for Standby Power System for the Iona Island Wastewater Treatment Plant (IIWWTP) Projects,27-Feb-25,Arbutus West Agency Ltd,,No,'24-097'
5,0,1,ACCEPTED,7,OK,24-097,RFP,Supply and Delivery of E-House for Standby Power System for the Iona Island Wastewater Treatment Plant (IIWWTP) Projects,27-Feb-25,Finning Canada,,No,'24-097'
5,0,2,ACCEPTED,7,OK,24-097,RFP,Supply and Delivery of E-House for Standby Power System for the Iona Island Wastewater Treatment Plant (IIWWTP) Projects,27-Feb-25,Tundra Process Solutions Ltd.,,No,'24-097'
5,0,3,ACCEPTED,7,OK,25-040,SS/NOIC,Engagement Support Coquitlam Lake Water Supply Project,28-Feb-25,Lucent Quay Consulting Inc.,"$ 9 05,550",Yes,'25-040'
5,0,4,ACCEPTED,7,OK,24-069,RFP-MA,Geotechnical and Environmental Engineering Services,3-Mar-25,AtkinsRéalis Canada Inc.,"$ 6 ,000,000",Yes,'24-069'
5,0,5,ACCEPTED,7,OK,24-069,RFP-MA,Geotechnical and Environmental Engineering Services,3-Mar-25,Ecora Engineering & Environmental Ltd.,,Yes,'24-069'
5,0,6,ACCEPTED,7,OK,24-069,RFP-MA,Geotechnical and Environmental Engineering Services,3-Mar-25,GHD Limited,,Yes,'24-069'
5,0,7,ACCEPTED,7,OK,24-069,RFP-MA,Geotechnical and Environmental Engineering Services,3-Mar-25,Hatch Ltd.,,Yes,'24-069'
5,0,8,ACCEPTED,7,OK,24-069,RFP-MA,Geotechnical and Environmental Engineering Services,3-Mar-25,RAM Engineering Ltd.,,Yes,'24-069'
5,0,9,ACCEPTED,7,OK,24-069,RFP-MA,Geotechnical and Environmental Engineering Services,3-Mar-25,Stantec Consulting Ltd.,,Yes,'24-069'
5,0,10,ACCEPTED,7,OK,24-315,RFP,"Water Services and Liquid Waste Services Facility Criticality & Risk Framework, Phase 2",4-Mar-25,GEI Consultants,"$ 1 13,240",Yes,'24-315'
5,0,11,ACCEPTED,7,OK,24-548,SS/NOIC,Control Systems Upgrade at the Coquitlam Water Treatment Plant,6-Mar-25,Spartan Controls Ltd.,"$ 1 38,525",Yes,'24-548'
5,0,12,ACCEPTED,7,OK,24-315,RFP,"Water Services and Liquid Waste Services Facility Criticality & Risk Framework, Phase 2",4-Mar-25,GHD Limited,,No,'24-315'
5,0,13,ACCEPTED,7,OK,24-073,RFP,Supply and Delivery of Motor Control Centre Lineup and BC Hydro Metering Section,5-Mar-25,Wesco Distribution Canada INC.,"$ 3 97,100",Yes,'24-073'
5,0,14,ACCEPTED,7,OK,24-073,RFP,Supply and Delivery of Motor Control Centre Lineup and BC Hydro Metering Section,5-Mar-25,Softac Systems Ltd.,,No,'24-073'
5,0,15,ACCEPTED,7,OK,24-250,ITQ,"Archaeological Services - Derby Reach Regional Park Operations, Maintenance and Development Projects",10-Mar-25,Seyem' Qwantlen Resources LP,"$ 2 35,000",Yes,'24-250'
5,0,16,ACCEPTED,7,OK,24-391,RFP,Columbia Forcemain Cured in Place Rehabilitation,12-Mar-25,Michels Canada Inc.,"$ 14,304,212",Yes,'24-391'
5,0,17,ACCEPTED,7,OK,24-391,RFP,Columbia Forcemain Cured in Place Rehabilitation,12-Mar-25,PW Trenchless Construction Inc.,,No,'24-391'
5,0,18,ACCEPTED,7,OK,25-011,SS/NOIC,Waste-to-Energy Facility Engineering Support,14-Mar-25,MDNeild Consulting Services,"$ 1 20,900",Yes,'25-011'
5,0,19,ACCEPTED,7,OK,24-015,RFP,Conceptual Design of the Lulu-Delta Water Supply Tunnel – Fraser River Crossing,17-Mar-25,Associated Engineering (B.C.) Ltd,"$ 2 ,239,458",Yes,'24-015'
5,0,20,ACCEPTED,7,OK,24-015,RFP,Conceptual Design of the Lulu-Delta Water Supply Tunnel – Fraser River Crossing,17-Mar-25,HATCH,,No,'24-015'
5,0,21,ACCEPTED,7,OK,24-015,RFP,Conceptual Design of the Lulu-Delta Water Supply Tunnel – Fraser River Crossing,17-Mar-25,AECOM Canada Ltd.,,No,'24-015'
5,0,22,ACCEPTED,7,OK,22-004,RFSO,Acute Toxicity Testing Program,20-Mar-25,Bureau Veritas Canada (2019) Inc.,"$ 77,745",Yes,'22-004'
5,0,23,ACCEPTED,7,OK,22-004,RFSO,Chronic Toxicity Testing Program,20-Mar-25,Bureau Veritas Canada (2019) Inc.,"$ 1 67,900",Yes,'22-004'
5,0,24,ACCEPTED,7,OK,23-384,SS/NOIC,Supply and Delivery of Material for The North Shore Wastewater Treatment Plant – Hyperboloid Mixers,10-Apr-25,"Invent Environmental Technologies, Inc.","$ 1 87,887",Yes,'23-384'
5,0,25,ACCEPTED,7,OK,24-517,RFP,Barnston Island Dike and Drainage Improvements,19-Mar-25,Northwest Hydraulic Consultants Ltd.,"$ 7 70,281",Yes,'24-517'
5,0,26,ACCEPTED,7,OK,24-517,RFP,Barnston Island Dike and Drainage Improvements,19-Mar-25,BBA Engineering Ltd.,,No,'24-517'
5,0,27,ACCEPTED,7,OK,24-517,RFP,Barnston Island Dike and Drainage Improvements,19-Mar-25,Tetra Tech Canada Inc.,,No,'24-517'
5,0,28,ACCEPTED,7,OK,25-167,ITQ,Traffic Control Services for Lynn Headwaters Park,20-Mar-25,Lanesafe Traffic Control Ltd.,"$ 75,000",Yes,'25-167'
5,0,29,ACCEPTED,7,OK,25-167,ITQ,Traffic Control Services for Lynn Headwaters Park,20-Mar-25,Universal Traffic Control,,No,'25-167'
5,0,30,ACCEPTED,7,OK,25-167,ITQ,Traffic Control Services for Lynn Headwaters Park,20-Mar-25,BC Road Safe,,No,'25-167'
5,0,31,ACCEPTED,7,OK,25-113,SS/NOIC,Volunteer Grouse Grind Safety Patrols,20-Mar-25,North Shore Rescue Team,"$ 1 75,000",Yes,'25-113'
5,0,32,ACCEPTED,7,OK,24-283,SS/NOIC,Supply and Delivery of Material for The North Shore Wastewater Treatment Plant. CTA Iberia - puddle pipes,21-Mar-25,"CTA Iberia, S.L.U.","$ 5 30,712",Yes,'24-283'
5,0,33,ACCEPTED,7,OK,24-234,RFP,Consulting Engineering Services for Refurbishment of the Secondary Clarifiers at Lulu Island Wastewater Treatment Plant (LIWWTP),24-Mar-25,Carollo Engineers Canada Ltd.,"$ 6 88,033",Yes,'24-234'
5,0,34,ACCEPTED,7,OK,24-234,RFP,Consulting Engineering Services for Refurbishment of the Secondary Clarifiers at Lulu Island Wastewater Treatment Plant (LIWWTP),24-Mar-25,WSP Canada Inc.,,No,'24-234'
5,0,35,ACCEPTED,7,OK,24-386,ITT,Second Narrows Park Landscaping - Phase 1,25-Mar-25,Capital Green Landscapes Ltd.,"$ 6 77,782",Yes,'24-386'
5,0,36,ACCEPTED,7,OK,24-386,ITT,Second Narrows Park Landscaping - Phase 1,24-Mar-25,White Star Property Services LTD.,,No,'24-386'
5,0,37,ACCEPTED,7,OK,24-386,ITT,Second Narrows Park Landscaping - Phase 1,24-Mar-25,Moza Home Construction Inc.,,No,'24-386'
5,0,38,ACCEPTED,7,OK,24-123,RFP,"Site Preparation, Installation, Tie-in Connections and Commissioning for the AIWWTP Hydrothermal Liquefaction (HTL) Demonstration Plant Contract",22-May-25,Maple Reinders Constructors Ltd.,"$ 12,008,785",Yes,'24-123'
5,0,39,ACCEPTED,7,OK,24-123,RFP,"Site Preparation, Installation, Tie-in Connections and Commissioning for the AIWWTP Hydrothermal Liquefaction (HTL) Demonstration Plant Contract",22-May-25,Graham Infrastructure LP,,No,'24-123'
5,0,40,ACCEPTED,7,OK,24-123,RFP,"Site Preparation, Installation, Tie-in Connections and Commissioning for the AIWWTP Hydrothermal Liquefaction (HTL) Demonstration Plant Contract",22-May-25,Kenaidan Contracting LTD.,,No,'24-123'
5,0,41,ACCEPTED,7,OK,24-123,RFP,"Site Preparation, Installation, Tie-in Connections and Commissioning for the AIWWTP Hydrothermal Liquefaction (HTL) Demonstration Plant Contract",22-May-25,North America Construction (1993) Ltd.,,No,'24-123'
5,0,42,ACCEPTED,7,OK,24-123,RFP,"Site Preparation, Installation, Tie-in Connections and Commissioning for the AIWWTP Hydrothermal Liquefaction (HTL) Demonstration Plant Contract",22-May-25,Tritech Group Ltd.,,No,'24-123'
5,0,43,ACCEPTED,7,OK,24-451,RFP,"Excavation and Condition Assessment, Riverside Drive",25-Mar-25,Blue Water Systems Ltd.,"$ 4 56,959",Yes,'24-451'
5,0,44,ACCEPTED,7,OK,24-063,RFP,Policy Planning and Analysis Consulting Services,26-Mar-25,Carollo Engineers Ltd.,"$ 6 ,600,000",Yes,'24-063'
5,0,45,ACCEPTED,7,OK,24-063,RFP,Policy Planning and Analysis Consulting Services,26-Mar-25,GHD Limited,,Yes,'24-063'
5,0,46,ACCEPTED,7,OK,24-063,RFP,Policy Planning and Analysis Consulting Services,26-Mar-25,Jacobs Consultancy Canada Inc.,,Yes,'24-063'
5,0,47,ACCEPTED,7,OK,24-063,RFP,Policy Planning and Analysis Consulting Services,26-Mar-25,Kerr Wood Leidal Associates Ltd.,,Yes,'24-063'
5,0,48,ACCEPTED,7,OK,24-063,RFP,Policy Planning and Analysis Consulting Services,26-Mar-25,WSP Canada Inc.,,Yes,'24-063'
5,0,49,ACCEPTED,7,OK,24-063,RFP,Policy Planning and Analysis Consulting Services,26-Mar-25,Associated Engineering (B.C.) Ltd.,,No,'24-063'
5,0,50,ACCEPTED,7,OK,24-063,RFP,Policy Planning and Analysis Consulting Services,26-Mar-25,GeoAdvice Engineering Inc.,,No,'24-063'
5,0,51,ACCEPTED,7,OK,24-063,RFP,Policy Planning and Analysis Consulting Services,26-Mar-25,Pinna Sustainability Inc.,,No,'24-063'
6,0,1,ACCEPTED,7,OK,24-063,RFP,Policy Planning and Analysis Consulting Services,26-Mar-25,Water Street Engineering Ltd.,,No,'24-063'
6,0,2,ACCEPTED,7,OK,25-178,RFQ,Traffic Control for Belcarra Regional Park,4-Apr-25,Lanesafe Traffic Control,"$ 1 00,693",Yes,'25-178'
6,0,3,ACCEPTED,7,OK,24-305,SS/NOIC,"Supply and Delivery of Material for The North Shore Wastewater Treatment Plant - Trillium Pumps USA, Inc. – Screw Impeller, Centrifugal Chopper, and Recessed Impeller Pumps",28-Mar-25,"Trillium Pumps USA, Inc.","$ 3 ,353,836",Yes,'24-305'
6,0,4,ACCEPTED,7,OK,23-180,SS/NOIC,DCS Engineering Services Support for the North Shore Wastewater Treatment Plant (NSWWTP) Project,31-Mar-25,ABB Inc.,"$ 1 ,913,000",Yes,'23-180'
6,0,5,ACCEPTED,7,OK,24-221,RFP,Architect and Design Services for Affordable Housing Project,31-Mar-25,GBL Architects Inc.,"$ 3 ,383,374",Yes,'24-221'
6,0,6,ACCEPTED,7,OK,24-221,RFP,Architect and Design Services for Affordable Housing Project,31-Mar-25,Ryder Architecture (Canada) Inc,,No,'24-221'
6,0,7,ACCEPTED,7,OK,24-221,RFP,Architect and Design Services for Affordable Housing Project,31-Mar-25,S2 Architecture,,No,'24-221'
6,0,8,ACCEPTED,7,OK,24-221,RFP,Architect and Design Services for Affordable Housing Project,31-Mar-25,BFA Studio Architects,,No,'24-221'
6,0,9,ACCEPTED,7,OK,24-221,RFP,Architect and Design Services for Affordable Housing Project,31-Mar-25,WT Leung Architects Inc.,,No,'24-221'
6,0,10,ACCEPTED,7,OK,24-221,RFP,Architect and Design Services for Affordable Housing Project,31-Mar-25,Craven Huston Powers Architects / Station One Architects,,No,'24-221'
6,0,11,ACCEPTED,7,OK,24-221,RFP,Architect and Design Services for Affordable Housing Project,31-Mar-25,Zeidler Architecture,,No,'24-221'
6,0,12,ACCEPTED,7,OK,24-221,RFP,Architect and Design Services for Affordable Housing Project,31-Mar-25,Diamon Schmitt Architects,,No,'24-221'
6,0,13,ACCEPTED,7,OK,24-221,RFP,Architect and Design Services for Affordable Housing Project,31-Mar-25,Carscadden Stokes McDonald Architects Inc.,,No,'24-221'
6,0,14,ACCEPTED,7,OK,24-235,ITT,Barnston Island Main Online Chlorine Analyzer,31-Mar-25,JA Electric Inc.,"$ 1 68,250",Yes,'24-235'
6,0,15,ACCEPTED,7,OK,24-235,ITT,Barnston Island Main Online Chlorine Analyzer,31-Mar-25,Houle Electric Ltd,,No,'24-235'
6,0,16,ACCEPTED,7,OK,24-024,RFP,Supply and Delivery of Commodity Chemicals for Wastewater Treatment Plants - SBS,1-Apr-25,Brenntag Canada Inc.,"$ 6 ,300,000",Yes,'24-024'
6,0,17,ACCEPTED,7,OK,24-024,RFP,Supply and Delivery of Commodity Chemicals for Wastewater Treatment Plants - SBS,1-Apr-25,Two Rivers,,No,'24-024'
6,0,18,ACCEPTED,7,OK,24-024,RFP,Supply and Delivery of Commodity Chemicals for Wastewater Treatment Plants - SBS,1-Apr-25,Univar Canada,,No,'24-024'
6,0,19,ACCEPTED,7,OK,25-113,SS/NOIC,"Safety Patrols on Grouse Grind Trail, Grouse Mountain Regional Park, North Vancouver, BC",20-Mar-25,North Shore Rescue,"$ 1 75,000",Yes,'25-113'
6,0,20,ACCEPTED,7,OK,24-412,RFSQ,"Design, Space Planning, and Consulting Services",1-Apr-25,Chernoff Thompson Architects,"$ 1 ,200,000",Yes,'24-412'
6,0,21,ACCEPTED,7,OK,24-412,RFSQ,"Design, Space Planning, and Consulting Services",1-Apr-25,Omicron Canada Inc.,,Yes,'24-412'
6,0,22,ACCEPTED,7,OK,24-412,RFSQ,"Design, Space Planning, and Consulting Services",1-Apr-25,BFA Studio Architects Inc.,,Yes,'24-412'
6,0,23,ACCEPTED,7,OK,24-412,RFSQ,"Design, Space Planning, and Consulting Services",1-Apr-25,Mallen Gowing Berzins Architects,,Yes,'24-412'
6,0,24,ACCEPTED,7,OK,24-412,RFSQ,"Design, Space Planning, and Consulting Services",1-Apr-25,PH5 Architecture Inc.,,Yes,'24-412'
6,0,25,ACCEPTED,7,OK,24-412,RFSQ,"Design, Space Planning, and Consulting Services",1-Apr-25,Perkins Eastman Architects Canada,,No,'24-412'
6,0,26,ACCEPTED,7,OK,24-412,RFSQ,"Design, Space Planning, and Consulting Services",1-Apr-25,Kasian Architecture Interior Design,,No,'24-412'
6,0,27,ACCEPTED,7,OK,24-412,RFSQ,"Design, Space Planning, and Consulting Services",1-Apr-25,Opulence Architecture Inc.,,No,'24-412'
6,0,28,ACCEPTED,7,OK,24-412,RFSQ,"Design, Space Planning, and Consulting Services",1-Apr-25,Stantec Consulting Ltd.,,No,'24-412'
6,0,29,ACCEPTED,7,OK,24-412,RFSQ,"Design, Space Planning, and Consulting Services",1-Apr-25,O4 Architecture Ltd.,,No,'24-412'
6,0,30,ACCEPTED,7,OK,24-412,RFSQ,"Design, Space Planning, and Consulting Services",1-Apr-25,Zeidler Architecture,,No,'24-412'
6,0,31,ACCEPTED,7,OK,24-412,RFSQ,"Design, Space Planning, and Consulting Services",1-Apr-25,DA Architects + Planners,,No,'24-412'
6,0,32,ACCEPTED,7,OK,24-412,RFSQ,"Design, Space Planning, and Consulting Services",1-Apr-25,Grant Architecture Interior Design,,No,'24-412'
6,0,33,ACCEPTED,7,OK,24-412,RFSQ,"Design, Space Planning, and Consulting Services",1-Apr-25,Architect 57 Inc.,,No,'24-412'
6,0,34,ACCEPTED,7,OK,24-412,RFSQ,"Design, Space Planning, and Consulting Services",1-Apr-25,Smithcraft Architecture,,No,'24-412'
6,0,35,ACCEPTED,7,OK,25-051,SS/NOIC,Services for Property Negotiations & Acquisitions,25-Apr-25,DM FOURCHALK CONSULTANTS LTD.,"$ 1 00,000",Yes,'25-051'
6,0,36,ACCEPTED,7,OK,25-189,ITQ,Sand Pile Removal for the Trickling Filter (TF) Refurbishment Project at Lulu Wastewater Treatment Plant (LIWWTP),3-Apr-25,Rsavage contracting,"$ 77,588",Yes,'25-189'
6,0,37,ACCEPTED,7,OK,25-189,ITQ,Sand Pile Removal for the Trickling Filter (TF) Refurbishment Project at Lulu Wastewater Treatment Plant (LIWWTP),3-Apr-25,Sancat Excavating Ltd,,No,'25-189'
6,0,38,ACCEPTED,7,OK,25-114,SS/NOIC,Single –Use Item Reduction at Events and Offices,4-Apr-25,Ocean Ambassadors Canada,"$ 75,000",Yes,'25-114'
6,0,39,ACCEPTED,7,OK,25-170,SS/NOIC,Supply and Delivery of one (1) Cornell Pump Model 10NHTB- VC18DB Rotary Unit,8-Apr-25,Chamco industries ltd.,"$ 82,369",Yes,'25-170'
6,0,40,ACCEPTED,7,OK,24-539,SS/NOIC,Supply and Delivery of Dry Polymer to the Seymour Capilano Filtration Plant (SCFP),9-Apr-25,Solenis Canada ULC,"$ 2 50,000",Yes,'24-539'
6,0,41,ACCEPTED,7,OK,25-016,ITT,"Iona Causeway – Tree Felling, Clearing, and Disposal",14-Apr-25,TRIEX CONTRACTING LTD,"$ 1 62,932",Yes,'25-016'
6,0,42,ACCEPTED,7,OK,25-163,DA,PFC Wet Taps for SEY5 Crossover,15-Apr-25,PACIFIC FLOW CONTROL LIMITED,"$ 96,220",Yes,'25-163'
6,0,43,ACCEPTED,7,OK,24-420,RFP,S(cid:9)EDIMENT TANK REPAIR - CROSS COLLECTOR AND LONGITUDINAL SIDES,16-Apr-25,MURRAY LATTA PROGRESSIVE MACHINES INC,"$ 2 38,600",Yes,'24-420'
6,0,44,ACCEPTED,7,OK,23-396,ITT,CERF Electrical Room AC Unit Replacement Project,16-Apr-25,Rio Heating and Cooling Ltd.,"$ 2 79,325",Yes,'23-396'
6,0,45,ACCEPTED,7,OK,23-396,ITT,CERF Electrical Room AC Unit Replacement Project,16-Apr-25,Valley Projects Ltd.,,No,'23-396'
6,0,46,ACCEPTED,7,OK,23-396,ITT,CERF Electrical Room AC Unit Replacement Project,16-Apr-25,North America Construction (1993) Ltd.,,No,'23-396'
6,0,47,ACCEPTED,7,OK,23-396,ITT,CERF Electrical Room AC Unit Replacement Project,16-Apr-25,BLUECON Contracting Ltd.,,No,'23-396'
6,0,48,ACCEPTED,7,OK,25-080,RFP,Drainage Works and Erosion Protection Asset Collection for Metro Vancouver Parks,17-Apr-25,McElhanney Ltd.,"$ 1 75,000",Yes,'25-080'
6,0,49,ACCEPTED,7,OK,25-080,RFP,Drainage Works and Erosion Protection Asset Collection for Metro Vancouver Parks,17-Apr-25,GHD,,No,'25-080'
6,0,50,ACCEPTED,7,OK,25-080,RFP,Drainage Works and Erosion Protection Asset Collection for Metro Vancouver Parks,17-Apr-25,Forecastle Technologies,,No,'25-080'
6,0,51,ACCEPTED,7,OK,24-408,RFP,Consulting Engineering Services for Westburno Pump Station Backup Power Project,24-Apr-25,Tetra Tech Canada Inc.,"$ 7 33,978",Yes,'24-408'
6,0,52,ACCEPTED,7,OK,24-408,RFP,Consulting Engineering Services for Westburno Pump Station Backup Power Project,24-Apr-25,Stantec,,No,'24-408'
6,0,53,ACCEPTED,7,OK,24-408,RFP,Consulting Engineering Services for Westburno Pump Station Backup Power Project,24-Apr-25,AECOM,,No,'24-408'
7,0,1,ACCEPTED,7,OK,24-400,RFP,Supply and Delivery of Plunger Valve for Construction Recovery Facility (“CERF”) Break Head Tank Bypass Improvements,28-Apr-25,Cascade Consultants LLC,"$ 4 61,120",Yes,'24-400'
7,0,2,ACCEPTED,7,OK,24-400,RFP,Supply and Delivery of Plunger Valve for Construction Recovery Facility (“CERF”) Break Head Tank Bypass Improvements,28-Apr-25,VAG,,No,'24-400'
7,0,3,ACCEPTED,7,OK,25-238,DA/NOIC,Reimburse for Emergency Repairs at the Ashcroft Ranch,28-Apr-25,Montte Farms BC LTD.,"$ 1 48,562",Yes,'25-238'
7,0,4,ACCEPTED,7,OK,25-149,SS/NOIC,Regional Talent Accelerator Project Delivery Services,28-Apr-25,JB Consulting (14407393 Canada Ltd.),"$ 2 76,000",Yes,'25-149'
7,0,5,ACCEPTED,7,OK,25-118,Co-Operative Procurement,Bluebeam Renewal Subscription,29-Apr-25,CDW Government LLC,"$ 132,862",Yes,'25-118'
7,0,6,ACCEPTED,7,OK,24-565,RFP,REGIONAL PARKS NATIVE PLANT MATERIAL PROCUREMENT,29-Apr-25,NATS Nursery Ltd.,"$ 1 20,000",Yes,'24-565'
7,0,7,ACCEPTED,7,OK,25-112,SS/NOIC,Emergency Flood Restoration Services for Coquitlam Water Treatment Plant CC&C Building,30-Apr-25,Barclay Restoration Ltd,"$ 1 40,000",Yes,'25-112'
7,0,8,ACCEPTED,7,OK,24-469,RFP,Construction of South Surrey Interceptor No. 2 Johnston Road Section Phase IV,1-May-25,"BelPacific Excavating & Shoring Limited Partnership, dba Bel Contracting","$ 22,030,279",Yes,'24-469'
